7,2016-01-23-106,61.541916666666665
61,2016-01-27-142,0.9999999999999996
49,2016-01-31-82,0.9999999999999996
31,2016-01-23-82,3.4440504166666672
52,2016-01-31-142,0.9999999999999996
32,2016-01-23-106,0.9999999999999996
4,2016-01-23-118,3.5134554166666665
10,2016-01-31-118,0.9999999999999996
54,2016-01-23-130,0.9999999999999996
46,2016-01-31-130,3.2242475
18,2016-01-27-46,0.9999999999999996
9,2016-01-31-58,0.9999999999999996
29,2016-01-31-58,0.9999999999999996
62,2016-01-25-82,0.9999999999999996
63,2016-01-31-82,0.9999999999999996
30,2016-01-29-118,0.9999999999999996
28,2016-01-27-46,7.099244999999999
63,2016-01-23-106,0.9999999999999996
46,2016-01-29-82,58.61528750000001
34,2016-01-23-46,0.9999999999999996
5,2016-01-27-130,0.9999999999999996
19,2016-01-27-130,1.0248370833333333
51,2016-01-27-70,10.204145833333333
29,2016-01-31-130,0.9999999999999996
61,2016-01-27-46,0.9999999999999996
36,2016-01-23-118,0.9999999999999996
37,2016-01-23-130,10.192674999999996
43,2016-01-27-46,0.9999999999999996
20,2016-01-31-118,3.9366475000000003
60,2016-01-31-58,0.9999999999999996
14,2016-01-23-94,5.547194999999999
5,2016-01-31-82,1.0103187499999997
38,2016-01-23-106,0.9999999999999996
7,2016-01-23-142,5.290438333333333
37,2016-01-27-118,7.775473750000001
64,2016-01-23-82,0.9999999999999996
9,2016-01-23-94,0.9999999999999996
19,2016-01-23-130,1.7602016666666662
9,2016-01-25-82,1.2311308333333333
18,2016-01-23-142,0.9999999999999996
20,2016-01-23-70,6.833924999999999
4,2016-01-25-70,3.3393420833333334
45,2016-01-27-118,0.9999999999999996
46,2016-01-31-106,7.312599583333332
15,2016-01-31-118,0.9999999999999996
7,2016-01-23-58,20.953495833333335
51,2016-01-25-118,82.53218333333334
57,2016-01-23-70,0.9999999999999996
46,2016-01-31-94,4.30987
39,2016-01-31-70,0.9999999999999996
53,2016-01-27-106,0.9999999999999996
63,2016-01-27-142,0.9999999999999996
26,2016-01-31-106,1.5064037499999998
16,2016-01-31-94,0.9999999999999996
42,2016-01-29-58,2.3730341666666663
40,2016-01-25-58,1.3534495833333335
58,2016-01-31-70,0.9999999999999996
22,2016-01-27-82,7.31502625
6,2016-01-25-142,0.9999999999999996
5,2016-01-27-82,0.9999999999999996
60,2016-01-31-46,0.9999999999999996
4,2016-01-23-70,11.191462499999998
34,2016-01-23-106,1.0123145833333331
22,2016-01-31-94,15.420466666666664
14,2016-01-27-82,2.4411650000000003
53,2016-01-23-94,0.9999999999999996
2,2016-01-23-46,0.9999999999999996
50,2016-01-25-82,0.9999999999999996
12,2016-01-31-142,3.6373454166666663
59,2016-01-25-94,0.9999999999999996
35,2016-01-23-46,0.9999999999999996
21,2016-01-25-142,2.2307558333333333
6,2016-01-27-58,7.0997304166666675
32,2016-01-25-118,0.9999999999999996
61,2016-01-31-82,0.9999999999999996
10,2016-01-31-130,0.9999999999999996
17,2016-01-27-130,0.9999999999999996
20,2016-01-29-142,1.1072954166666666
1,2016-01-25-106,5.593509583333333
51,2016-01-29-130,150.43708333333333
39,2016-01-23-106,1.2738741666666666
55,2016-01-27-118,0.9999999999999996
14,2016-01-25-58,6.984157916666664
38,2016-01-31-106,0.9999999999999996
25,2016-01-31-130,1.0244674999999999
21,2016-01-29-106,2.2833625
8,2016-01-23-70,60.376670833333336
35,2016-01-31-94,0.9999999999999996
34,2016-01-27-46,0.9999999999999996
38,2016-01-27-82,1.0566145833333331
59,2016-01-31-142,0.9999999999999996
8,2016-01-31-142,6.4240024999999985
22,2016-01-29-82,13.742079166666665
48,2016-01-29-118,5.818468333333333
55,2016-01-25-106,0.9999999999999996
58,2016-01-23-70,0.9999999999999996
16,2016-01-23-106,0.9999999999999996
58,2016-01-25-94,0.9999999999999996
57,2016-01-27-118,0.9999999999999996
22,2016-01-23-130,17.592120833333333
29,2016-01-31-118,1.0864808333333331
8,2016-01-27-106,108.75540833333334
8,2016-01-29-130,102.18443749999999
45,2016-01-25-130,0.9999999999999996
15,2016-01-31-82,0.9999999999999996
6,2016-01-23-70,13.862741666666665
35,2016-01-31-118,0.9999999999999996
55,2016-01-27-142,0.9999999999999996
10,2016-01-27-130,0.9999999999999996
29,2016-01-23-106,1.0057179166666665
27,2016-01-23-130,4.5377175
39,2016-01-29-82,0.9999999999999996
33,2016-01-27-130,0.9999999999999996
62,2016-01-27-46,0.9999999999999996
59,2016-01-31-118,0.9999999999999996
45,2016-01-31-58,0.9999999999999996
19,2016-01-29-118,1.1322087500000002
31,2016-01-27-70,1.2359108333333333
20,2016-01-23-82,5.633200000000001
61,2016-01-23-118,0.9999999999999996
6,2016-01-29-94,0.9999999999999996
53,2016-01-27-142,0.9999999999999996
27,2016-01-25-142,1.6019254166666668
14,2016-01-29-118,1.9240445833333333
43,2016-01-29-58,0.9999999999999996
46,2016-01-23-106,5.332713333333334
52,2016-01-23-142,0.9999999999999996
50,2016-01-23-46,0.9999999999999996
42,2016-01-25-142,1.294711666666667
48,2016-01-23-130,86.60710416666664
59,2016-01-29-58,0.9999999999999996
53,2016-01-23-142,0.9999999999999996
12,2016-01-25-58,2.631336666666667
28,2016-01-23-82,6.1654962499999995
57,2016-01-27-58,0.9999999999999996
50,2016-01-23-142,0.9999999999999996
64,2016-01-31-106,0.9999999999999996
8,2016-01-27-94,10.089684583333332
35,2016-01-23-118,1.002838333333333
48,2016-01-31-58,1.6711654166666667
4,2016-01-25-118,5.372514583333333
13,2016-01-25-142,0.9999999999999996
3,2016-01-25-70,0.9999999999999996
4,2016-01-29-82,7.68816875
65,2016-01-27-142,0.9999999999999996
44,2016-01-27-142,0.9999999999999996
33,2016-01-23-82,0.9999999999999996
10,2016-01-27-82,0.9999999999999996
65,2016-01-25-106,0.9999999999999996
20,2016-01-27-58,2.2969666666666666
26,2016-01-29-58,32.69781666666666
2,2016-01-29-94,0.9999999999999996
46,2016-01-29-118,2.8613729166666673
18,2016-01-25-94,0.9999999999999996
1,2016-01-29-106,4.693210833333333
9,2016-01-25-130,1.0042291666666663
3,2016-01-27-58,0.9999999999999996
42,2016-01-27-46,1.6397679166666665
18,2016-01-27-70,0.9999999999999996
3,2016-01-29-142,0.9999999999999996
38,2016-01-27-130,0.9999999999999996
17,2016-01-23-118,0.9999999999999996
36,2016-01-25-82,0.9999999999999996
38,2016-01-27-94,0.9999999999999996
28,2016-01-29-94,5.809499166666664
24,2016-01-29-94,3.6174408333333337
62,2016-01-25-142,0.9999999999999996
31,2016-01-27-106,1.650113333333333
19,2016-01-23-70,1.036303333333333
24,2016-01-27-82,5.839891666666666
15,2016-01-23-142,0.9999999999999996
22,2016-01-27-118,13.617666666666663
17,2016-01-31-142,0.9999999999999996
50,2016-01-29-106,0.9999999999999996
18,2016-01-23-94,0.9999999999999996
16,2016-01-29-70,0.9999999999999996
39,2016-01-29-118,0.9999999999999996
62,2016-01-25-118,0.9999999999999996
63,2016-01-29-70,0.9999999999999996
48,2016-01-29-58,7.570790416666666
2,2016-01-27-46,0.9999999999999996
53,2016-01-27-46,0.9999999999999996
35,2016-01-29-70,0.9999999999999996
58,2016-01-25-106,0.9999999999999996
38,2016-01-27-142,0.9999999999999996
37,2016-01-29-106,38.39437916666667
28,2016-01-23-94,3.598247916666666
58,2016-01-27-70,0.9999999999999996
45,2016-01-31-46,0.9999999999999996
18,2016-01-25-130,0.9999999999999996
6,2016-01-29-58,25.299408333333332
12,2016-01-25-118,3.8962612499999993
34,2016-01-27-58,0.9999999999999996
15,2016-01-27-130,0.9999999999999996
8,2016-01-29-58,123.62020833333335
10,2016-01-25-58,1.4717837500000004
35,2016-01-27-70,0.9999999999999996
42,2016-01-27-142,1.5537508333333332
64,2016-01-29-82,0.9999999999999996
15,2016-01-25-130,0.9999999999999996
27,2016-01-25-94,6.831553333333331
7,2016-01-25-106,172.095625
22,2016-01-25-58,6.571040416666666
41,2016-01-31-46,0.9999999999999996
51,2016-01-23-70,11.241966666666663
41,2016-01-31-94,0.9999999999999996
55,2016-01-27-58,0.9999999999999996
50,2016-01-23-70,0.9999999999999996
19,2016-01-25-142,1.0072937499999997
41,2016-01-23-46,0.9999999999999996
13,2016-01-31-106,0.9999999999999996
34,2016-01-31-118,0.9999999999999996
17,2016-01-31-94,0.9999999999999996
51,2016-01-25-130,153.38295833333333
66,2016-01-29-82,0.9999999999999996
55,2016-01-27-106,0.9999999999999996
28,2016-01-31-58,2.6212625
65,2016-01-23-58,0.9999999999999996
4,2016-01-31-118,10.264472499999998
32,2016-01-27-70,0.9999999999999996
10,2016-01-23-106,0.9999999999999996
43,2016-01-29-70,0.9999999999999996
32,2016-01-23-58,0.9999999999999996
60,2016-01-23-46,0.9999999999999996
12,2016-01-31-46,2.672846666666667
42,2016-01-23-142,1.6634829166666665
55,2016-01-29-58,0.9999999999999996
33,2016-01-27-58,0.9999999999999996
53,2016-01-23-130,0.9999999999999996
51,2016-01-27-130,152.04929166666668
21,2016-01-29-82,1.7970383333333333
38,2016-01-29-82,1.7653787499999998
39,2016-01-25-118,1.0114012499999998
63,2016-01-29-82,0.9999999999999996
42,2016-01-25-82,1.85108
31,2016-01-23-118,0.9999999999999996
15,2016-01-31-58,0.9999999999999996
52,2016-01-25-130,0.9999999999999996
4,2016-01-31-58,1.8381254166666665
15,2016-01-27-46,0.9999999999999996
57,2016-01-31-82,0.9999999999999996
41,2016-01-29-142,0.9999999999999996
64,2016-01-23-94,0.9999999999999996
41,2016-01-27-118,0.9999999999999996
23,2016-01-25-94,11.451447916666668
59,2016-01-31-130,0.9999999999999996
23,2016-01-23-70,39.29174999999999
50,2016-01-23-94,0.9999999999999996
19,2016-01-23-106,1.8404366666666672
48,2016-01-25-142,8.708325833333333
16,2016-01-31-82,0.9999999999999996
48,2016-01-27-58,4.6686575
3,2016-01-25-130,0.9999999999999996
3,2016-01-27-130,0.9999999999999996
52,2016-01-29-94,0.9999999999999996
59,2016-01-25-58,0.9999999999999996
46,2016-01-25-118,2.1469404166666664
20,2016-01-29-130,2.6000579166666666
11,2016-01-25-142,0.9999999999999996
18,2016-01-29-94,0.9999999999999996
53,2016-01-29-118,0.9999999999999996
48,2016-01-31-94,56.5145125
61,2016-01-31-118,0.9999999999999996
49,2016-01-25-58,0.9999999999999996
45,2016-01-23-82,0.9999999999999996
20,2016-01-31-106,15.7310625
17,2016-01-29-70,1.0578895833333333
66,2016-01-23-70,0.9999999999999996
36,2016-01-29-106,0.9999999999999996
44,2016-01-25-142,0.9999999999999996
56,2016-01-27-130,1.0014862499999997
52,2016-01-31-130,0.9999999999999996
62,2016-01-25-70,0.9999999999999996
4,2016-01-23-94,1.9993570833333332
31,2016-01-31-118,0.9999999999999996
13,2016-01-27-130,0.9999999999999996
42,2016-01-31-118,3.00486625
10,2016-01-29-130,0.9999999999999996
47,2016-01-23-130,0.9999999999999996
47,2016-01-29-70,4.247054166666666
30,2016-01-31-106,0.9999999999999996
61,2016-01-29-106,0.9999999999999996
56,2016-01-27-142,0.9999999999999996
56,2016-01-25-82,0.9999999999999996
64,2016-01-31-70,0.9999999999999996
42,2016-01-29-142,2.00956
41,2016-01-29-130,0.9999999999999996
6,2016-01-25-94,0.9999999999999996
6,2016-01-29-106,0.9999999999999996
42,2016-01-25-130,2.350145
52,2016-01-23-82,0.9999999999999996
1,2016-01-29-58,3.41469625
57,2016-01-25-58,0.9999999999999996
41,2016-01-27-94,0.9999999999999996
51,2016-01-25-106,155.52020833333333
32,2016-01-31-130,0.9999999999999996
21,2016-01-27-46,1.8592937500000002
36,2016-01-25-106,0.9999999999999996
42,2016-01-25-70,6.162965416666667
35,2016-01-23-94,0.9999999999999996
36,2016-01-31-82,0.9999999999999996
47,2016-01-25-106,0.9999999999999996
1,2016-01-27-106,3.5495583333333327
30,2016-01-27-130,0.9999999999999996
18,2016-01-25-82,0.9999999999999996
